,id,n_victimas,fecha,hora,comuna,longitud,latitud,victima,gravedad
318,LC-2019-0033421,1,2019-01-14,19,14,-58.420122,-34.58137,transporte_publico,LEVE
319,LC-2019-0030658,1,2019-01-15,20,13,-58.443776,-34.562969,transporte_publico,LEVE
320,LC-2019-0028657,3,2019-01-15,0,1,-58.384663,-34.613334,moto,LEVE
321,LC-2019-0028702,2,2019-01-15,1,1,-58.38145,-34.619753,moto,LEVE
322,LC-2019-0028731,3,2019-01-15,3,9,-58.504211,-34.66344,moto,LEVE
323,LC-2019-0028782,1,2019-01-15,2,9,-58.504211,-34.66344,auto,LEVE
324,LC-2019-0028796,1,2019-01-15,5,11,-58.522341,-34.598144,moto,LEVE
325,LC-2019-0029010,1,2019-01-15,8,1,-58.370097,-34.602996,moto,LEVE
326,LC-2019-0029065,2,2019-01-15,8,8,-58.452573,-34.668054,moto,LEVE
327,LC-2019-0029336,2,2019-01-15,8,12,-58.498783,-34.584182,moto,LEVE
328,LC-2019-0029346,1,2019-01-15,9,15,-58.476676,-34.579569,moto,LEVE
329,LC-2019-0029347,1,2019-01-15,9,3,-58.400349,-34.624187,camion,LEVE
330,LC-2019-0029367,1,2019-01-15,10,4,-58.370666,-34.629491,transporte_publico,LEVE
332,LC-2019-0030128,1,2019-01-15,15,3,-58.410328,-34.611178,moto,LEVE
333,LC-2019-0030272,1,2019-01-15,16,1,-58.378123,-34.602378,ciclista,LEVE
334,LC-2019-0030300,1,2019-01-15,10,4,-58.41621,-34.647357,moto,LEVE
335,LC-2019-0030352,1,2019-01-15,17,2,-58.392938,-34.599636,moto,LEVE
336,LC-2019-0030435,1,2019-01-15,17,3,-58.393208,-34.615031,moto,LEVE
337,LC-2019-0030566,1,2019-01-15,19,5,-58.416563,-34.631461,moto,LEVE
338,LC-2019-0030574,1,2019-01-15,18,7,-58.437788,-34.642826,transporte_publico,LEVE
339,LC-2019-0030786,1,2019-01-15,23,2,-58.39166,-34.599072,moto,LEVE
340,LC-2019-0030792,1,2019-01-15,23,14,-58.434082,-34.571989,moto,LEVE
341,LC-2019-0030793,1,2019-01-15,23,1,-58.391375,-34.62281,moto,LEVE
342,LC-2019-0030858,1,2019-01-15,23,2,-58.397192,-34.599729,moto,LEVE
343,LC-2019-0031001,1,2019-01-15,17,4,-58.412838,-34.639799,moto,LEVE
344,LC-2019-0035369,1,2019-01-15,18,11,-58.465194,-34.609641,auto,LEVE
345,LC-2019-0031641,1,2019-01-16,12,4,-58.374307,-34.646984,moto,LEVE
346,LC-2019-0032903,1,2019-01-16,17,1,-58.378702,-34.61973,ciclista,LEVE
347,LC-2019-0033489,1,2019-01-16,17,15,-58.450769,-34.58869,ciclista,LEVE
348,LC-2019-0031071,1,2019-01-16,8,1,-58.379599,-34.627772,transporte_publico,LEVE
349,LC-2019-0031424,1,2019-01-16,9,11,-58.529335,-34.610982,moto,LEVE
350,LC-2019-0031634,1,2019-01-16,12,5,-58.419501,-34.629281,moto,LEVE
351,LC-2019-0032487,2,2019-01-16,14,12,-58.489504,-34.584205,transporte_publico,LEVE
352,LC-2019-0032605,1,2019-01-16,14,1,-58.369883,-34.617165,moto,LEVE
353,LC-2019-0032607,1,2019-01-16,16,9,-58.512058,-34.656765,moto,LEVE
354,LC-2019-0032657,2,2019-01-16,16,13,-58.435936,-34.552547,moto,LEVE
355,LC-2019-0032834,1,2019-01-16,15,10,-58.503489,-34.624031,moto,LEVE
356,LC-2019-0033174,1,2019-01-16,19,3,-58.402807,-34.621132,moto,LEVE
357,LC-2019-0033180,1,2019-01-16,19,1,-58.389766,-34.613607,moto,LEVE
358,LC-2019-0033263,1,2019-01-16,17,12,-58.493649,-34.5716,moto,LEVE
359,LC-2019-0033333,1,2019-01-16,18,15,-58.475889,-34.597124,moto,LEVE
360,LC-2019-0033368,1,2019-01-16,20,14,-58.439513,-34.564615,moto,LEVE
361,LC-2019-0033399,1,2019-01-16,20,10,-58.496554,-34.637033,moto,LEVE
362,LC-2019-0033412,1,2019-01-16,21,14,-58.424079,-34.570823,transporte_publico,LEVE
363,LC-2019-0033440,1,2019-01-16,15,3,-58.408867,-34.610609,moto,LEVE
364,LC-2019-0033459,1,2019-01-16,20,12,-58.478237,-34.557224,moto,LEVE
365,LC-2019-0033593,1,2019-01-16,23,15,-58.460701,-34.577906,moto,LEVE
366,LC-2019-0037717,1,2019-01-16,8,15,-58.454821,-34.581695,moto,LEVE
367,LC-2019-0043540,1,2019-01-16,19,7,-58.461139,-34.628392,moto,LEVE
368,LC-2019-0033821,1,2019-01-17,8,11,-58.511814,-34.596876,ciclista,LEVE
369,LC-2019-0035702,1,2019-01-17,18,12,-58.483335,-34.54709,ciclista,LEVE
370,LC-2019-0036257,1,2019-01-17,21,1,-58.390424,-34.610176,moto,LEVE
371,LC-2019-0033646,1,2019-01-17,4,13,-58.459666,-34.566651,moto,LEVE
374,LC-2019-0034601,2,2019-01-17,12,10,-58.502275,-34.629793,moto,LEVE
375,LC-2019-0034710,1,2019-01-17,13,3,-58.406578,-34.61781,moto,LEVE
376,LC-2019-0034889,1,2019-01-17,13,7,-58.424926,-34.634882,moto,LEVE
377,LC-2019-0034914,1,2019-01-17,12,10,-58.505354,-34.62902,moto,LEVE
378,LC-2019-0034915,1,2019-01-17,14,1,-58.387521,-34.613534,moto,LEVE
379,LC-2019-0034987,1,2019-01-17,14,11,-58.511814,-34.596876,moto,LEVE
380,LC-2019-0035011,1,2019-01-17,13,14,-58.403676,-34.581292,moto,LEVE
381,LC-2019-0035269,1,2019-01-17,16,3,-58.406125,-34.607742,transporte_publico,LEVE
382,LC-2019-0035598,1,2019-01-17,16,6,-58.437746,-34.614622,moto,LEVE
383,LC-2019-0035843,1,2019-01-17,19,2,-58.398772,-34.597099,moto,LEVE
384,LC-2019-0035861,1,2019-01-17,19,9,-58.52857,-34.647691,moto,LEVE
385,LC-2019-0035884,1,2019-01-17,16,12,-58.483405,-34.557227,transporte_publico,LEVE
386,LC-2019-0035947,1,2019-01-17,13,1,-58.377939,-34.628608,transporte_publico,LEVE
387,LC-2019-0036035,1,2019-01-17,17,13,-58.459098,-34.559228,moto,LEVE
388,LC-2019-0036051,1,2019-01-17,20,3,-58.3991,-34.624645,moto,LEVE
389,LC-2019-0036157,1,2019-01-17,22,15,-58.434366,-34.591448,moto,LEVE
390,LC-2019-0036172,1,2019-01-17,22,10,-58.476071,-34.638932,moto,LEVE
391,LC-2019-0036233,1,2019-01-17,22,15,-58.439767,-34.598974,moto,LEVE
392,LC-2019-0045960,1,2019-01-17,14,1,-58.384663,-34.613334,moto,LEVE
394,LC-2019-0037998,1,2019-01-18,14,5,-58.415474,-34.602651,ciclista,LEVE
395,LC-2019-0038915,1,2019-01-18,18,11,-58.485131,-34.598993,ciclista,LEVE
396,LC-2019-0039169,1,2019-01-18,19,3,-58.412032,-34.604172,ciclista,LEVE
397,LC-2019-0036239,1,2019-01-18,0,15,-58.448928,-34.605362,moto,LEVE
398,LC-2019-0036324,1,2019-01-18,3,4,-58.416005,-34.639607,moto,LEVE
400,LC-2019-0036547,2,2019-01-18,7,4,-58.419423,-34.649836,moto,LEVE
401,LC-2019-0036762,1,2019-01-18,10,1,-58.370897,-34.600303,moto,LEVE
402,LC-2019-0037490,1,2019-01-18,10,9,-58.498136,-34.655178,moto,LEVE
403,LC-2019-0037547,1,2019-01-18,11,7,-58.46324,-34.617329,transporte_publico,LEVE
404,LC-2019-0037563,1,2019-01-18,11,11,-58.506637,-34.602738,moto,LEVE
405,LC-2019-0037776,1,2019-01-18,13,14,-58.423392,-34.597618,moto,LEVE
406,LC-2019-0037791,1,2019-01-18,13,3,-58.407201,-34.599598,moto,LEVE
407,LC-2019-0037893,3,2019-01-18,14,9,-58.485035,-34.661868,transporte_publico,LEVE
408,LC-2019-0037898,1,2019-01-18,13,13,-58.458119,-34.546059,moto,LEVE
409,LC-2019-0037918,1,2019-01-18,13,1,-58.381187,-34.616467,moto,LEVE
410,LC-2019-0037939,1,2019-01-18,12,15,-58.457424,-34.603767,transporte_publico,LEVE
412,LC-2019-0038196,1,2019-01-18,16,10,-58.50729,-34.627593,moto,LEVE
413,LC-2019-0038545,1,2019-01-18,17,3,-58.405977,-34.608277,moto,LEVE
414,LC-2019-0038664,1,2019-01-18,14,4,-58.372598,-34.630432,moto,LEVE
415,LC-2019-0038880,2,2019-01-18,16,9,-58.472846,-34.654988,moto,LEVE
417,LC-2019-0039296,1,2019-01-18,5,3,-58.392293,-34.604434,moto,LEVE
418,LC-2019-0039419,1,2019-01-18,23,1,-58.380957,-34.603169,moto,LEVE
419,LC-2019-0039494,1,2019-01-18,20,1,-58.380853,-34.582191,moto,LEVE
420,LC-2019-0040008,1,2019-01-18,18,12,-58.472271,-34.559766,moto,LEVE
421,LC-2019-0040436,1,2019-01-18,13,6,-58.430477,-34.608724,moto,LEVE
422,LC-2019-0052190,1,2019-01-18,17,15,-58.48169,-34.586841,moto,LEVE
423,LC-2019-0054502,1,2019-01-18,19,1,-58.381002,-34.622148,moto,LEVE
424,LC-2019-0081956,1,2019-01-18,15,15,-58.44348,-34.585401,moto,LEVE
425,LC-2019-0044799,1,2019-01-19,19,6,-58.44196,-34.619284,transporte_publico,LEVE
426,LC-2019-0039446,1,2019-01-19,1,5,-58.417022,-34.615695,moto,LEVE
427,LC-2019-0039502,3,2019-01-19,3,1,-58.387201,-34.59503,moto,LEVE
428,LC-2019-0039583,1,2019-01-19,4,7,-58.468485,-34.633285,moto,LEVE
429,LC-2019-0039611,1,2019-01-19,5,3,-58.391704,-34.618157,moto,LEVE
430,LC-2019-0039636,2,2019-01-19,8,9,-58.499132,-34.671523,camion,LEVE
431,LC-2019-0039736,1,2019-01-19,10,9,-58.510609,-34.649723,moto,LEVE
432,LC-2019-0039781,1,2019-01-19,10,6,-58.444885,-34.620798,moto,LEVE
433,LC-2019-0040002,1,2019-01-19,10,11,-58.464545,-34.606892,moto,LEVE
434,LC-2019-0040015,1,2019-01-19,12,10,-58.480951,-34.632564,moto,LEVE
435,LC-2019-0040126,3,2019-01-19,12,1,-58.383075,-34.615378,transporte_publico,LEVE
436,LC-2019-0040179,2,2019-01-19,13,7,-58.463972,-34.63987,auto,LEVE
437,LC-2019-0040286,2,2019-01-19,15,14,-58.421746,-34.571823,moto,LEVE
438,LC-2019-0040449,1,2019-01-19,17,8,-58.444737,-34.65923,moto,LEVE
439,LC-2019-0040616,1,2019-01-19,20,12,-58.476584,-34.57648,moto,LEVE
440,LC-2019-0041689,1,2019-01-19,19,9,-58.511401,-34.658463,moto,LEVE
441,LC-2019-0042297,1,2019-01-19,11,14,-58.424383,-34.579292,transporte_publico,LEVE
442,LC-2019-0044720,1,2019-01-19,18,9,-58.506496,-34.655044,transporte_publico,LEVE
443,LC-2019-0073192,1,2019-01-19,16,4,-58.376167,-34.63219,ciclista,LEVE
445,LC-2019-0041141,1,2019-01-20,12,12,-58.495679,-34.555301,ciclista,LEVE
446,LC-2019-0041721,1,2019-01-20,23,1,-58.373127,-34.596177,ciclista,LEVE
447,LC-2019-0040743,1,2019-01-20,1,5,-58.415098,-34.620858,moto,LEVE
448,LC-2019-0040917,1,2019-01-20,7,11,-58.513777,-34.596917,moto,LEVE
449,LC-2019-0040935,1,2019-01-20,6,13,-58.434657,-34.553595,moto,LEVE
450,LC-2019-0040966,1,2019-01-20,9,5,-58.41607,-34.608535,moto,LEVE
451,LC-2019-0040980,1,2019-01-20,8,12,-58.502186,-34.586285,moto,LEVE
452,LC-2019-0041064,1,2019-01-20,11,1,-58.374002,-34.60096,moto,LEVE
453,LC-2019-0041311,1,2019-01-20,14,10,-58.491094,-34.627009,moto,LEVE
454,LC-2019-0041398,2,2019-01-20,17,1,-58.366496,-34.625193,moto,LEVE
455,LC-2019-0041551,2,2019-01-20,20,7,-58.472231,-34.628857,auto,LEVE
456,LC-2019-0041573,2,2019-01-20,19,11,-58.529335,-34.610982,moto,LEVE
457,LC-2019-0041597,1,2019-01-20,20,10,-58.494851,-34.629534,transporte_publico,LEVE
458,LC-2019-0041691,1,2019-01-20,23,14,-58.435705,-34.586071,moto,LEVE
459,LC-2019-0041708,3,2019-01-20,23,15,-58.435524,-34.597797,transporte_publico,LEVE
460,LC-2019-0041867,1,2019-01-20,22,15,-58.439556,-34.599293,moto,LEVE
462,LC-2019-0044765,1,2019-01-21,19,4,-58.40756,-34.637458,ciclista,LEVE
463,LC-2019-0042071,1,2019-01-21,8,7,-58.467492,-34.635516,transporte_publico,LEVE
464,LC-2019-0042330,1,2019-01-21,9,12,-58.484453,-34.564066,moto,LEVE
465,LC-2019-0042727,1,2019-01-21,9,13,-58.449179,-34.542712,moto,LEVE
466,LC-2019-0042790,1,2019-01-21,10,11,-58.475111,-34.60599,auto,LEVE
467,LC-2019-0042849,1,2019-01-21,11,14,-58.411101,-34.581978,moto,LEVE
468,LC-2019-0043166,1,2019-01-21,10,9,-58.493953,-34.654913,moto,LEVE
469,LC-2019-0043366,1,2019-01-21,10,1,-58.382756,-34.599182,moto,LEVE
470,LC-2019-0043556,1,2019-01-21,11,9,-58.491079,-34.65588,auto,LEVE
471,LC-2019-0043780,1,2019-01-21,12,14,-58.435705,-34.586071,transporte_publico,LEVE
472,LC-2019-0043843,1,2019-01-21,14,11,-58.470116,-34.608331,moto,LEVE
473,LC-2019-0044108,1,2019-01-21,16,4,-58.395621,-34.632747,auto,LEVE
474,LC-2019-0044259,2,2019-01-21,16,8,-58.477186,-34.684952,auto,LEVE
475,LC-2019-0044828,1,2019-01-21,19,1,-58.389894,-34.622633,moto,LEVE
476,LC-2019-0049022,1,2019-01-21,13,10,-58.507355,-34.614842,moto,LEVE
477,LC-2019-0045068,1,2019-01-22,22,1,-58.368432,-34.621868,ciclista,LEVE
478,LC-2019-0047216,1,2019-01-22,18,14,-58.405366,-34.583452,ciclista,LEVE
479,LC-2019-0047428,1,2019-01-22,20,5,-58.414695,-34.625265,moto,LEVE
480,LC-2019-0045084,1,2019-01-22,0,6,-58.437815,-34.614074,moto,LEVE
481,LC-2019-0045246,1,2019-01-22,7,15,-58.447601,-34.591702,moto,LEVE
482,LC-2019-0045335,1,2019-01-22,8,3,-58.404808,-34.601838,moto,LEVE
483,LC-2019-0045664,1,2019-01-22,8,5,-58.417682,-34.638645,moto,LEVE
484,LC-2019-0045807,1,2019-01-22,10,4,-58.396568,-34.635422,moto,LEVE
485,LC-2019-0045808,1,2019-01-22,10,2,-58.402354,-34.594442,moto,LEVE
486,LC-2019-0045822,1,2019-01-22,11,6,-58.456163,-34.615759,moto,LEVE
487,LC-2019-0045905,1,2019-01-22,11,1,-58.380012,-34.622135,moto,LEVE
488,LC-2019-0046032,1,2019-01-22,10,1,-58.37414,-34.598874,moto,LEVE
489,LC-2019-0046465,2,2019-01-22,14,9,-58.465951,-34.658307,moto,LEVE
490,LC-2019-0046649,2,2019-01-22,12,1,-58.377311,-34.618551,moto,LEVE
491,LC-2019-0047039,2,2019-01-22,16,8,-58.4823,-34.668594,moto,LEVE
492,LC-2019-0047141,1,2019-01-22,18,9,-58.469898,-34.650262,transporte_publico,LEVE
493,LC-2019-0047273,1,2019-01-22,19,15,-58.46954,-34.581592,moto,LEVE
494,LC-2019-0047289,1,2019-01-22,18,15,-58.434366,-34.591448,moto,LEVE
495,LC-2019-0047344,1,2019-01-22,19,4,-58.37872,-34.649334,moto,LEVE
496,LC-2019-0047388,2,2019-01-22,19,15,-58.477825,-34.591189,transporte_publico,LEVE
498,LC-2019-0047621,2,2019-01-22,20,1,-58.373192,-34.614853,moto,LEVE
499,LC-2019-0049471,1,2019-01-22,20,7,-58.462938,-34.635335,moto,LEVE
500,LC-2019-0055233,1,2019-01-22,8,1,-58.365099,-34.598239,moto,LEVE
501,LC-2019-0056799,1,2019-01-22,11,3,-58.393239,-34.613929,transporte_publico,LEVE
502,LC-2019-0058743,1,2019-01-22,14,11,-58.48153,-34.611331,auto,LEVE
503,LC-2019-0061265,1,2019-01-22,14,7,-58.429925,-34.641279,moto,LEVE
504,LC-2019-0061464,1,2019-01-22,17,12,-58.49175,-34.58227,moto,LEVE
505,LC-2019-0048744,1,2019-01-23,13,13,-58.458568,-34.563142,ciclista,LEVE
506,LC-2019-0049207,1,2019-01-23,16,4,-58.370991,-34.64028,ciclista,LEVE
507,LC-2019-0051815,1,2019-01-23,19,1,-58.388845,-34.62005,ciclista,LEVE
509,LC-2019-0047752,1,2019-01-23,0,8,-58.476557,-34.673099,moto,LEVE
510,LC-2019-0048117,1,2019-01-23,10,15,-58.450769,-34.58869,moto,LEVE
511,LC-2019-0048277,1,2019-01-23,9,1,-58.390666,-34.608562,transporte_publico,LEVE
512,LC-2019-0048442,1,2019-01-23,11,2,-58.411924,-34.598002,moto,LEVE
513,LC-2019-0048531,1,2019-01-23,12,13,-58.456132,-34.565975,moto,LEVE
514,LC-2019-0048651,1,2019-01-23,12,1,-58.390203,-34.620135,transporte_publico,LEVE
515,LC-2019-0048674,1,2019-01-23,17,15,-58.490726,-34.592755,moto,LEVE
516,LC-2019-0048830,1,2019-01-23,10,1,-58.376213,-34.611564,moto,LEVE
517,LC-2019-0049122,1,2019-01-23,13,10,-58.51539,-34.618881,moto,LEVE
518,LC-2019-0049148,1,2019-01-23,14,2,-58.395922,-34.581761,moto,LEVE
519,LC-2019-0049194,1,2019-01-23,16,5,-58.419115,-34.63722,moto,LEVE
520,LC-2019-0049414,1,2019-01-23,17,3,-58.405282,-34.613422,moto,LEVE
521,LC-2019-0049638,1,2019-01-23,17,12,-58.490265,-34.569815,moto,LEVE
522,LC-2019-0049648,1,2019-01-23,19,2,-58.408388,-34.591133,moto,LEVE
523,LC-2019-0049690,1,2019-01-23,19,1,-58.385479,-34.599226,transporte_publico,LEVE
524,LC-2019-0049800,10,2019-01-23,18,7,-58.443316,-34.642061,transporte_publico,LEVE
526,LC-2019-0049949,2,2019-01-23,23,4,-58.355955,-34.634533,moto,LEVE
527,LC-2019-0051056,1,2019-01-23,14,6,-58.441465,-34.620514,transporte_publico,LEVE
528,LC-2019-0062792,1,2019-01-23,7,15,-58.449218,-34.58383,moto,LEVE
529,LC-2019-0072975,1,2019-01-23,22,4,-58.416168,-34.645296,moto,LEVE
532,LC-2019-0051671,1,2019-01-24,14,4,-58.368404,-34.639095,ciclista,LEVE
533,LC-2019-0052649,1,2019-01-24,22,11,-58.479451,-34.620682,ciclista,LEVE
534,LC-2019-0058485,1,2019-01-24,18,14,-58.421435,-34.589657,ciclista,LEVE
535,LC-2019-0049994,1,2019-01-24,0,2,-58.394915,-34.589317,moto,LEVE
537,LC-2019-0050158,1,2019-01-24,1,11,-58.476096,-34.618101,moto,LEVE
539,LC-2019-0050234,1,2019-01-24,5,10,-58.491094,-34.627009,moto,LEVE
540,LC-2019-0050276,1,2019-01-24,7,9,-58.469778,-34.649672,auto,LEVE
541,LC-2019-0050343,1,2019-01-24,8,6,-58.428072,-34.620682,moto,LEVE
542,LC-2019-0050551,1,2019-01-24,9,1,-58.3814,-34.604965,moto,LEVE
544,LC-2019-0050733,1,2019-01-24,10,5,-58.414322,-34.60292,moto,LEVE
545,LC-2019-0050947,2,2019-01-24,10,7,-58.467492,-34.635516,moto,LEVE
547,LC-2019-0051316,1,2019-01-24,12,15,-58.448775,-34.597852,moto,LEVE
548,LC-2019-0051414,1,2019-01-24,14,3,-58.407609,-34.607402,moto,LEVE
550,LC-2019-0051480,1,2019-01-24,14,1,-58.382811,-34.592248,moto,LEVE
552,LC-2019-0051524,1,2019-01-24,13,9,-58.498813,-34.657353,moto,LEVE
553,LC-2019-0051547,1,2019-01-24,13,1,-58.380661,-34.595371,transporte_publico,LEVE
554,LC-2019-0051559,1,2019-01-24,15,6,-58.436217,-34.60864,moto,LEVE
555,LC-2019-0051659,2,2019-01-24,15,4,-58.412729,-34.651097,camion,LEVE
556,LC-2019-0051714,1,2019-01-24,16,14,-58.423249,-34.571168,moto,LEVE
557,LC-2019-0051819,1,2019-01-24,16,13,-58.447629,-34.556955,moto,LEVE
558,LC-2019-0051971,1,2019-01-24,17,1,-58.380983,-34.603668,moto,LEVE
559,LC-2019-0052297,1,2019-01-24,19,7,-58.473461,-34.622173,moto,LEVE
560,LC-2019-0052402,2,2019-01-24,20,9,-58.502093,-34.661061,moto,LEVE
561,LC-2019-0052412,1,2019-01-24,20,4,-58.373553,-34.637737,moto,LEVE
562,LC-2019-0052593,1,2019-01-24,21,14,-58.41973,-34.565227,moto,LEVE
563,LC-2019-0052598,2,2019-01-24,21,12,-58.485383,-34.563076,transporte_publico,LEVE
564,LC-2019-0052622,1,2019-01-24,20,4,-58.381361,-34.638443,moto,LEVE
565,LC-2019-0054336,1,2019-01-24,0,12,-58.504099,-34.567176,moto,LEVE
566,LC-2019-0056451,2,2019-01-24,7,8,-58.464738,-34.677856,transporte_publico,LEVE
568,LC-2019-0052619,1,2019-01-25,0,14,-58.436767,-34.585308,ciclista,LEVE
569,LC-2019-0052663,1,2019-01-25,23,15,-58.445106,-34.585601,moto,LEVE
570,LC-2019-0053944,1,2019-01-25,14,13,-58.454726,-34.552648,ciclista,LEVE
571,LC-2019-0054484,1,2019-01-25,18,2,-58.393042,-34.59871,ciclista,LEVE
572,LC-2019-0059461,1,2019-01-25,18,9,-58.513183,-34.659439,ciclista,LEVE
573,LC-2019-0052828,1,2019-01-25,6,10,-58.494851,-34.629534,moto,LEVE
574,LC-2019-0052864,2,2019-01-25,7,10,-58.474604,-34.632061,moto,LEVE
575,LC-2019-0052952,1,2019-01-25,8,4,-58.374737,-34.637844,moto,LEVE
576,LC-2019-0053282,1,2019-01-25,9,11,-58.460668,-34.614347,moto,LEVE
577,LC-2019-0053416,2,2019-01-25,11,8,-58.49269,-34.673199,moto,LEVE
578,LC-2019-0053435,1,2019-01-25,11,14,-58.410194,-34.582236,transporte_publico,LEVE
579,LC-2019-0053496,1,2019-01-25,12,15,-58.478922,-34.584752,moto,LEVE
580,LC-2019-0053509,1,2019-01-25,12,11,-58.505589,-34.598521,moto,LEVE
581,LC-2019-0053554,1,2019-01-25,11,3,-58.402252,-34.618754,moto,LEVE
582,LC-2019-0053829,1,2019-01-25,12,7,-58.45684,-34.641113,moto,LEVE
583,LC-2019-0053916,1,2019-01-25,14,1,-58.386323,-34.60863,moto,LEVE
584,LC-2019-0053975,1,2019-01-25,14,3,-58.402176,-34.623778,moto,LEVE
585,LC-2019-0054373,1,2019-01-25,15,15,-58.439288,-34.605605,moto,LEVE
586,LC-2019-0054445,1,2019-01-25,18,15,-58.481457,-34.590246,moto,LEVE
587,LC-2019-0054503,1,2019-01-25,18,4,-58.422818,-34.642823,auto,LEVE
588,LC-2019-0054624,1,2019-01-25,16,1,-58.381258,-34.59903,moto,LEVE
589,LC-2019-0054656,1,2019-01-25,20,14,-58.441229,-34.569376,moto,LEVE
590,LC-2019-0054661,1,2019-01-25,19,1,-58.373858,-34.603231,moto,LEVE
591,LC-2019-0054674,1,2019-01-25,18,11,-58.485865,-34.616601,moto,LEVE
592,LC-2019-0054689,1,2019-01-25,20,1,-58.379331,-34.597731,moto,LEVE
593,LC-2019-0054702,1,2019-01-25,21,3,-58.406392,-34.619431,moto,LEVE
594,LC-2019-0054775,3,2019-01-25,22,9,-58.47082,-34.640181,camion,LEVE
595,LC-2019-0054797,1,2019-01-25,21,10,-58.480208,-34.625074,moto,LEVE
596,LC-2019-0067231,1,2019-01-25,6,14,-58.434179,-34.585897,moto,LEVE
597,LC-2019-0072608,1,2019-01-25,12,10,-58.475654,-34.632315,moto,LEVE
598,LC-2019-0054941,1,2019-01-26,2,3,-58.400369,-34.624027,camion,LEVE
599,LC-2019-0055122,1,2019-01-26,4,11,-58.510435,-34.611651,auto,LEVE
600,LC-2019-0055419,1,2019-01-26,9,8,-58.471588,-34.669812,moto,LEVE
601,LC-2019-0055442,1,2019-01-26,12,10,-58.529911,-34.625715,moto,LEVE
602,LC-2019-0055570,1,2019-01-26,12,12,-58.491391,-34.570416,moto,LEVE
603,LC-2019-0055648,1,2019-01-26,13,7,-58.463445,-34.631724,moto,LEVE
604,LC-2019-0055805,1,2019-01-26,15,7,-58.465177,-34.626827,moto,LEVE
605,LC-2019-0056034,1,2019-01-26,19,3,-58.400477,-34.609797,moto,LEVE
606,LC-2019-0056046,1,2019-01-26,20,1,-58.378501,-34.627486,moto,LEVE
607,LC-2019-0056105,2,2019-01-26,22,8,-58.484118,-34.685324,moto,LEVE
608,LC-2019-0056994,1,2019-01-27,18,15,-58.444285,-34.587509,ciclista,LEVE
609,LC-2019-0057033,1,2019-01-27,20,6,-58.442927,-34.62935,moto,LEVE
610,LC-2019-0057034,1,2019-01-27,21,8,-58.443132,-34.665033,ciclista,LEVE
611,LC-2019-0057044,1,2019-01-27,21,5,-58.427508,-34.604237,ciclista,LEVE
612,LC-2019-0057059,1,2019-01-27,22,14,-58.417072,-34.588184,ciclista,LEVE
613,LC-2019-0056259,1,2019-01-27,2,8,-58.476557,-34.673099,moto,LEVE
614,LC-2019-0056354,2,2019-01-27,4,13,-58.434657,-34.553595,moto,LEVE
617,LC-2019-0056470,2,2019-01-27,10,8,-58.479165,-34.690885,moto,LEVE
618,LC-2019-0056654,1,2019-01-27,13,8,-58.435401,-34.672911,moto,LEVE
619,LC-2019-0056704,1,2019-01-27,14,2,-58.412644,-34.594732,moto,LEVE
620,LC-2019-0056706,1,2019-01-27,15,9,-58.528413,-34.650156,moto,LEVE
621,LC-2019-0056792,1,2019-01-27,17,13,-58.449693,-34.565053,auto,LEVE
622,LC-2019-0056889,1,2019-01-27,18,10,-58.499719,-34.636327,moto,LEVE
623,LC-2019-0056913,1,2019-01-27,18,8,-58.481969,-34.672932,moto,LEVE
624,LC-2019-0057074,1,2019-01-27,22,7,,,moto,LEVE
625,LC-2019-0057094,1,2019-01-27,22,8,-58.465192,-34.690379,transporte_publico,LEVE
626,LC-2019-0057541,1,2019-01-28,9,3,-58.404924,-34.604701,ciclista,LEVE
627,LC-2019-0059198,1,2019-01-28,18,4,-58.38341,-34.650014,ciclista,LEVE
628,LC-2019-0059247,1,2019-01-28,19,9,-58.512638,-34.640425,ciclista,LEVE
629,LC-2019-0057287,1,2019-01-28,4,12,-58.470986,-34.565108,moto,LEVE
631,LC-2019-0057512,1,2019-01-28,8,11,-58.472253,-34.613823,moto,LEVE
632,LC-2019-0057661,1,2019-01-28,10,3,-58.405282,-34.613422,moto,LEVE
633,LC-2019-0057668,1,2019-01-28,7,1,-58.383421,-34.60976,transporte_publico,LEVE
634,LC-2019-0057792,1,2019-01-28,9,10,-58.507459,-34.635131,moto,LEVE
635,LC-2019-0057798,1,2019-01-28,8,4,-58.42321,-34.651908,moto,LEVE
636,LC-2019-0057906,1,2019-01-28,11,3,-58.39495,-34.622944,moto,LEVE
637,LC-2019-0058288,1,2019-01-28,12,1,-58.376213,-34.611564,moto,LEVE
638,LC-2019-0058306,1,2019-01-28,11,15,-58.449518,-34.589889,moto,LEVE
639,LC-2019-0058334,1,2019-01-28,12,15,-58.481182,-34.590329,transporte_publico,LEVE
640,LC-2019-0058478,1,2019-01-28,14,6,-58.447979,-34.627594,moto,LEVE
641,LC-2019-0058479,1,2019-01-28,14,7,-58.437944,-34.637788,moto,LEVE
642,LC-2019-0058515,1,2019-01-28,13,7,-58.456077,-34.621203,moto,LEVE
643,LC-2019-0058636,1,2019-01-28,13,3,-58.394229,-34.615074,moto,LEVE
644,LC-2019-0058655,2,2019-01-28,15,4,-58.404057,-34.635536,ciclista,LEVE
645,LC-2019-0058658,1,2019-01-28,14,12,-58.488462,-34.551709,moto,LEVE
646,LC-2019-0058778,2,2019-01-28,15,3,-58.393094,-34.622914,moto,LEVE
