,ID hecho,FECHA ,SEXO,EDAD_VICTIMA
368,LC-2019-0028228,2019-01-14,Varon,41
369,LC-2019-0028228,2019-01-14,Varon,41
370,LC-2019-0028384,2019-01-14,Varon,25
371,LC-2019-0028499,2019-01-14,Varon,33
372,LC-2019-0028597,2019-01-14,Varon,27
373,LC-2019-0028635,2019-01-14,SD,35
374,LC-2019-0028641,2019-01-14,Varon,33
375,LC-2019-0028794,2019-01-14,Varon,30
376,LC-2019-0030752,2019-01-14,Mujer,60
377,LC-2019-0033421,2019-01-14,Varon,28
378,LC-2019-0028657,2019-01-15,Mujer,59
379,LC-2019-0028657,2019-01-15,Varon,59
380,LC-2019-0028657,2019-01-15,Varon,32
381,LC-2019-0028702,2019-01-15,Varon,18
382,LC-2019-0028702,2019-01-15,Varon,18
383,LC-2019-0028731,2019-01-15,Mujer,32
384,LC-2019-0304750,2019-05-15,Varon,58
385,LC-2019-0028731,2019-01-15,Mujer,7
386,LC-2019-0304750,2019-05-15,Varon,58
387,LC-2019-0028796,2019-01-15,Varon,40
388,LC-2019-0029010,2019-01-15,Varon,40
389,LC-2019-0029065,2019-01-15,Mujer,35
390,LC-2019-0029065,2019-01-15,Mujer,35
391,LC-2019-0193078,2019-03-28,Mujer,62
392,LC-2019-0029336,2019-01-15,Varon,67
393,LC-2019-0029346,2019-01-15,Varon,44
394,LC-2019-0029347,2019-01-15,Varon,62
395,LC-2019-0029367,2019-01-15,SD,35
396,LC-2019-0029566,2019-01-15,Varon,32
397,LC-2019-0030128,2019-01-15,Mujer,22
398,LC-2019-0030272,2019-01-15,Mujer,57
399,LC-2019-0030300,2019-01-15,SD,35
400,LC-2019-0030352,2019-01-15,Varon,50
401,LC-2019-0221536,2019-04-09,Mujer,35
402,LC-2019-0030566,2019-01-15,Varon,63
403,LC-2019-0030574,2019-01-15,Mujer,35
404,LC-2019-0030658,2019-01-15,Mujer,33
405,LC-2019-0030786,2019-01-15,Mujer,29
406,LC-2019-0030792,2019-01-15,Varon,27
407,LC-2019-0030793,2019-01-15,Varon,35
408,LC-2019-0030858,2019-01-15,SD,35
409,LC-2019-0028731,2019-01-15,Mujer,32
410,LC-2019-0035369,2019-01-15,Varon,40
411,LC-2019-0031071,2019-01-16,Varon,41
412,LC-2019-0031424,2019-01-16,Varon,26
413,LC-2019-0031634,2019-01-16,Varon,39
414,LC-2019-0031641,2019-01-16,Varon,35
415,LC-2019-0032487,2019-01-16,Mujer,40
416,LC-2019-0032487,2019-01-16,Mujer,40
417,LC-2019-0032605,2019-01-16,Varon,42
418,LC-2019-0032607,2019-01-16,Varon,51
419,LC-2019-0032657,2019-01-16,Varon,27
420,LC-2019-0032657,2019-01-16,Varon,27
421,LC-2019-0032834,2019-01-16,Varon,34
422,LC-2019-0032903,2019-01-16,Varon,26
423,LC-2019-0033174,2019-01-16,Varon,23
424,LC-2019-0033180,2019-01-16,Mujer,23
425,LC-2019-0033263,2019-01-16,Varon,34
426,LC-2019-0033333,2019-01-16,Varon,35
427,LC-2019-0033368,2019-01-16,Mujer,35
428,LC-2019-0033399,2019-01-16,Mujer,35
429,LC-2019-0033412,2019-01-16,Mujer,66
430,LC-2019-0033440,2019-01-16,Mujer,6
431,LC-2019-0033459,2019-01-16,Varon,45
432,LC-2019-0033489,2019-01-16,Varon,22
433,LC-2019-0033593,2019-01-16,Varon,24
434,LC-2019-0037717,2019-01-16,Mujer,29
435,LC-2019-0043540,2019-01-16,Mujer,35
436,LC-2019-0033646,2019-01-17,Mujer,35
437,LC-2019-0033821,2019-01-17,Mujer,35
438,LC-2019-0033845,2019-01-17,Varon,28
439,LC-2019-0034229,2019-01-17,Varon,35
440,LC-2019-0034229,2019-01-17,Varon,35
441,LC-2019-0034229,2019-01-17,Varon,35
442,LC-2019-0034229,2019-01-17,Varon,35
443,LC-2019-0034601,2019-01-17,Varon,66
444,LC-2019-0034601,2019-01-17,Varon,66
445,LC-2019-0034710,2019-01-17,Mujer,29
446,LC-2019-0034889,2019-01-17,Varon,80
447,LC-2019-0034914,2019-01-17,SD,35
448,LC-2019-0034915,2019-01-17,Varon,33
449,LC-2019-0034987,2019-01-17,Varon,48
450,LC-2019-0035011,2019-01-17,Mujer,24
451,LC-2019-0035269,2019-01-17,Mujer,43
452,LC-2019-0035598,2019-01-17,Varon,23
453,LC-2019-0035702,2019-01-17,Varon,45
454,LC-2019-0035843,2019-01-17,Mujer,43
455,LC-2019-0035861,2019-01-17,Varon,28
456,LC-2019-0035884,2019-01-17,Mujer,65
457,LC-2019-0035947,2019-01-17,Varon,39
458,LC-2019-0036035,2019-01-17,Mujer,27
459,LC-2019-0036051,2019-01-17,Mujer,31
460,LC-2019-0036157,2019-01-17,Varon,32
461,LC-2019-0036172,2019-01-17,Mujer,23
462,LC-2019-0036233,2019-01-17,Mujer,35
463,LC-2019-0036257,2019-01-17,Mujer,35
464,LC-2019-0045960,2019-01-17,Mujer,66
465,LC-2019-0033624,2019-01-17,varon,26
466,LC-2019-0036239,2019-01-18,Varon,27
467,LC-2019-0036324,2019-01-18,Varon,21
468,LC-2019-0036508,2019-01-18,Varon,32
469,LC-2019-0036547,2019-01-18,Varon,35
470,LC-2019-0036547,2019-01-18,Varon,35
471,LC-2019-0036762,2019-01-18,Mujer,25
472,LC-2019-0037490,2019-01-18,Varon,41
473,LC-2019-0037547,2019-01-18,Mujer,41
474,LC-2019-0037563,2019-01-18,Mujer,71
475,LC-2019-0037776,2019-01-18,Varon,31
476,LC-2019-0037791,2019-01-18,Mujer,67
477,LC-2019-0037893,2019-01-18,Mujer,24
478,LC-2019-0037893,2019-01-18,Mujer,24
479,LC-2019-0037893,2019-01-18,Mujer,1
480,LC-2019-0037898,2019-01-18,Varon,52
481,LC-2019-0037918,2019-01-18,Varon,35
482,LC-2019-0037939,2019-01-18,SD,35
483,LC-2019-0037956,2019-01-18,Varon,37
484,LC-2019-0037956,2019-01-18,Varon,37
485,LC-2019-0037998,2019-01-18,Varon,24
486,LC-2019-0038196,2019-01-18,SD,35
487,LC-2019-0038545,2019-01-18,Varon,33
488,LC-2019-0038664,2019-01-18,Varon,70
489,LC-2019-0038880,2019-01-18,Mujer,38
490,LC-2019-0038880,2019-01-18,Varon,38
491,LC-2019-0038915,2019-01-18,Mujer,35
492,LC-2019-0039050,2019-01-18,Mujer,35
493,LC-2019-0039169,2019-01-18,Mujer,36
494,LC-2019-0039296,2019-01-18,Varon,42
495,LC-2019-0039419,2019-01-18,Varon,33
496,LC-2019-0039494,2019-01-18,Mujer,35
497,LC-2019-0040008,2019-01-18,Varon,35
498,LC-2019-0040436,2019-01-18,Varon,44
499,LC-2019-0052190,2019-01-18,Mujer,35
500,LC-2019-0054502,2019-01-18,Varon,38
501,LC-2019-0081956,2019-01-18,Varon,39
502,LC-2019-0039446,2019-01-19,Mujer,17
503,LC-2019-0039502,2019-01-19,Varon,23
504,LC-2019-0039502,2019-01-19,Varon,23
505,LC-2019-0039502,2019-01-19,Varon,27
506,LC-2019-0039583,2019-01-19,Varon,79
507,LC-2019-0039611,2019-01-19,Varon,27
508,LC-2019-0039636,2019-01-19,Varon,20
509,LC-2019-0039636,2019-01-19,Varon,20
510,LC-2019-0039736,2019-01-19,Mujer,27
511,LC-2019-0039781,2019-01-19,Varon,85
512,LC-2019-0040002,2019-01-19,Varon,37
513,LC-2019-0040015,2019-01-19,Varon,52
514,LC-2019-0040126,2019-01-19,Mujer,49
515,LC-2019-0040126,2019-01-19,Varon,49
516,LC-2019-0040126,2019-01-19,Mujer,35
517,LC-2019-0040179,2019-01-19,Varon,61
518,LC-2019-0040179,2019-01-19,Mujer,61
519,LC-2019-0040286,2019-01-19,Mujer,35
520,LC-2019-0040286,2019-01-19,Varon,35
521,LC-2019-0028782,2019-01-15,Mujer,6
522,LC-2019-0040616,2019-01-19,Mujer,37
523,LC-2019-0041689,2019-01-19,Varon,26
524,LC-2019-0042297,2019-01-19,Mujer,64
525,LC-2019-0044720,2019-01-19,Mujer,19
526,LC-2019-0044799,2019-01-19,Varon,48
527,LC-2019-0073192,2019-01-19,Mujer,71
528,LC-2019-0039585,2019-01-19,varon,37
529,LC-2019-0040743,2019-01-20,Mujer,29
530,LC-2019-0040917,2019-01-20,Mujer,47
531,LC-2019-0040935,2019-01-20,Varon,18
532,LC-2019-0040966,2019-01-20,Varon,35
533,LC-2019-0040980,2019-01-20,Varon,24
534,LC-2019-0041064,2019-01-20,Varon,35
535,LC-2019-0041141,2019-01-20,Varon,60
536,LC-2019-0041311,2019-01-20,Varon,45
537,LC-2019-0041398,2019-01-20,Mujer,35
538,LC-2019-0041398,2019-01-20,Varon,35
539,LC-2019-0041551,2019-01-20,Varon,41
540,LC-2019-0041551,2019-01-20,Varon,41
541,LC-2019-0041573,2019-01-20,Mujer,23
542,LC-2019-0041573,2019-01-20,Varon,23
543,LC-2019-0041597,2019-01-20,SD,35
544,LC-2019-0041691,2019-01-20,Varon,19
545,LC-2019-0041708,2019-01-20,Mujer,32
546,LC-2019-0041708,2019-01-20,Varon,32
547,LC-2019-0041708,2019-01-20,Mujer,57
548,LC-2019-0041721,2019-01-20,SD,35
549,LC-2019-0041867,2019-01-20,Varon,57
550,LC-2019-0044699,2019-01-20,SD,35
551,LC-2019-0042071,2019-01-21,Mujer,57
552,LC-2019-0042330,2019-01-21,Varon,60
553,LC-2019-0042727,2019-01-21,Varon,31
554,LC-2019-0042790,2019-01-21,Mujer,77
555,LC-2019-0042849,2019-01-21,Varon,43
556,LC-2019-0043166,2019-01-21,Varon,47
557,LC-2019-0043366,2019-01-21,Varon,37
558,LC-2019-0043556,2019-01-21,Varon,90
559,LC-2019-0043780,2019-01-21,Varon,38
560,LC-2019-0043843,2019-01-21,Varon,30
561,LC-2019-0044108,2019-01-21,Varon,56
562,LC-2019-0044259,2019-01-21,Mujer,61
563,LC-2019-0044259,2019-01-21,Varon,61
564,LC-2019-0086279,2019-02-10,Varon,20
565,LC-2019-0044828,2019-01-21,Varon,33
566,LC-2019-0049022,2019-01-21,Mujer,48
567,LC-2019-0045068,2019-01-22,Varon,24
568,LC-2019-0045084,2019-01-22,Varon,35
569,LC-2019-0045246,2019-01-22,Varon,30
570,LC-2019-0045335,2019-01-22,Varon,30
571,LC-2019-0045664,2019-01-22,Varon,35
572,LC-2019-0045807,2019-01-22,Mujer,60
573,LC-2019-0045808,2019-01-22,SD,35
574,LC-2019-0045822,2019-01-22,Mujer,51
575,LC-2019-0045905,2019-01-22,Varon,28
576,LC-2019-0046032,2019-01-22,Varon,32
577,LC-2019-0248177,2019-04-21,Mujer,44
578,LC-2019-0046649,2019-01-22,Varon,35
579,LC-2019-0046649,2019-01-22,Varon,35
580,LC-2019-0047039,2019-01-22,Mujer,50
581,LC-2019-0047039,2019-01-22,Mujer,50
582,LC-2019-0047141,2019-01-22,Varon,24
583,LC-2019-0047216,2019-01-22,Varon,21
584,LC-2019-0047273,2019-01-22,Varon,31
585,LC-2019-0047289,2019-01-22,Varon,59
586,LC-2019-0047344,2019-01-22,Varon,35
587,LC-2019-0047388,2019-01-22,Mujer,37
588,LC-2019-0047388,2019-01-22,Mujer,37
589,LC-2019-0047428,2019-01-22,Varon,28
590,LC-2019-0047479,2019-01-22,Mujer,35
591,LC-2019-0047621,2019-01-22,Varon,35
592,LC-2019-0047621,2019-01-22,Varon,35
593,LC-2019-0049471,2019-01-22,Varon,23
594,LC-2019-0055233,2019-01-22,Varon,56
595,LC-2019-0056799,2019-01-22,Mujer,37
596,LC-2019-0058743,2019-01-22,Varon,44
597,LC-2019-0061265,2019-01-22,Varon,44
598,LC-2019-0061464,2019-01-22,SD,35
599,LC-2019-0047733,2019-01-23,Varon,35
600,LC-2019-0047752,2019-01-23,Varon,53
601,LC-2019-0048117,2019-01-23,Varon,37
602,LC-2019-0048277,2019-01-23,Varon,36
603,LC-2019-0048442,2019-01-23,Mujer,29
604,LC-2019-0048531,2019-01-23,Mujer,35
605,LC-2019-0048651,2019-01-23,SD,35
606,LC-2019-0048674,2019-01-23,Mujer,22
607,LC-2019-0048744,2019-01-23,Varon,24
608,LC-2019-0048830,2019-01-23,Mujer,43
609,LC-2019-0049122,2019-01-23,Varon,58
610,LC-2019-0049148,2019-01-23,Varon,28
611,LC-2019-0049194,2019-01-23,Varon,36
612,LC-2019-0049207,2019-01-23,Varon,35
613,LC-2019-0049414,2019-01-23,Varon,42
614,LC-2019-0049638,2019-01-23,Varon,35
615,LC-2019-0049648,2019-01-23,Varon,46
616,LC-2019-0049690,2019-01-23,Mujer,59
617,LC-2019-0049800,2019-01-23,Varon,12
618,LC-2019-0049800,2019-01-23,Mujer,12
619,LC-2019-0049800,2019-01-23,Mujer,12
620,LC-2019-0049800,2019-01-23,Varon,12
621,LC-2019-0049800,2019-01-23,Mujer,12
622,LC-2019-0049800,2019-01-23,Mujer,12
623,LC-2019-0049800,2019-01-23,Mujer,12
624,LC-2019-0049800,2019-01-23,Varon,12
625,LC-2019-0049800,2019-01-23,Mujer,12
626,LC-2019-0049800,2019-01-23,Mujer,12
627,LC-2019-0049828,2019-01-23,Varon,24
628,LC-2019-0049949,2019-01-23,Mujer,17
629,LC-2019-0049949,2019-01-23,Mujer,17
630,LC-2019-0051056,2019-01-23,Mujer,52
631,LC-2019-0051815,2019-01-23,Varon,35
632,LC-2019-0062792,2019-01-23,Mujer,46
633,LC-2019-0072975,2019-01-23,Varon,35
634,LC-2019-0073279,2019-01-23,Varon,58
635,LC-2019-0049592,2019-01-23,varon,23
636,LC-2019-0049994,2019-01-24,Varon,33
637,LC-2019-0050069,2019-01-24,Varon,23
638,LC-2019-0050158,2019-01-24,Varon,25
639,LC-2019-0594837,2019-09-22,Mujer,43
640,LC-2019-0128557,2019-02-28,Varon,22
641,LC-2019-0275728,2019-05-03,Varon,22
642,LC-2019-0073976,2019-02-04,Varon,29
643,LC-2019-0050234,2019-01-24,Varon,39
644,LC-2019-0050276,2019-01-24,Mujer,44
645,LC-2019-0050343,2019-01-24,Mujer,30
646,LC-2019-0384019,2019-06-20,Varon,29
647,LC-2019-0643230,2019-10-14,Varon,58
648,LC-2019-0050670,2019-01-24,Varon,64
649,LC-2019-0050733,2019-01-24,Varon,27
650,LC-2019-0050947,2019-01-24,Varon,68
651,LC-2019-0050947,2019-01-24,Mujer,68
652,LC-2019-0051216,2019-01-24,Varon,35
653,LC-2019-0051316,2019-01-24,Varon,35
654,LC-2019-0051414,2019-01-24,Varon,45
655,LC-2019-0051464,2019-01-24,Mujer,35
656,LC-2019-0051464,2019-01-24,Varon,35
657,LC-2019-0051480,2019-01-24,Varon,56
658,LC-2019-0051508,2019-01-24,Mujer,21
659,LC-2019-0051524,2019-01-24,Varon,35
660,LC-2019-0051547,2019-01-24,Varon,56
661,LC-2019-0051559,2019-01-24,Varon,28
662,LC-2019-0051659,2019-01-24,Varon,40
663,LC-2019-0051659,2019-01-24,Varon,40
664,LC-2019-0051671,2019-01-24,Varon,22
665,LC-2019-0051714,2019-01-24,Varon,40
666,LC-2019-0051819,2019-01-24,Varon,26
667,LC-2019-0051971,2019-01-24,Varon,44
668,LC-2019-0052297,2019-01-24,Varon,35
669,LC-2019-0052402,2019-01-24,Mujer,35
670,LC-2019-0052402,2019-01-24,Mujer,35
671,LC-2019-0052412,2019-01-24,Mujer,35
672,LC-2019-0052593,2019-01-24,Mujer,39
673,LC-2019-0052598,2019-01-24,Varon,42
674,LC-2019-0052598,2019-01-24,Mujer,42
675,LC-2019-0052622,2019-01-24,Varon,35
676,LC-2019-0052649,2019-01-24,Mujer,39
677,LC-2019-0054336,2019-01-24,Varon,43
678,LC-2019-0056451,2019-01-24,Varon,55
679,LC-2019-0056451,2019-01-24,Varon,55
680,LC-2019-0058485,2019-01-24,Varon,40
681,LC-2019-0053244,2019-01-24,varon,30
682,LC-2019-0052619,2019-01-25,Mujer,34
683,LC-2019-0052663,2019-01-25,Varon,32
684,LC-2019-0052828,2019-01-25,Varon,32
685,LC-2019-0052864,2019-01-25,Mujer,26
686,LC-2019-0052864,2019-01-25,Varon,26
687,LC-2019-0052952,2019-01-25,Varon,40
688,LC-2019-0053282,2019-01-25,Varon,45
689,LC-2019-0053416,2019-01-25,Varon,56
690,LC-2019-0053416,2019-01-25,Varon,56
691,LC-2019-0053435,2019-01-25,Mujer,57
692,LC-2019-0053496,2019-01-25,Mujer,46
693,LC-2019-0053509,2019-01-25,Mujer,75
694,LC-2019-0053554,2019-01-25,Mujer,46
695,LC-2019-0053829,2019-01-25,Varon,28
696,LC-2019-0053916,2019-01-25,Mujer,73
697,LC-2019-0053944,2019-01-25,Mujer,24
698,LC-2019-0053975,2019-01-25,Mujer,35
699,LC-2019-0054373,2019-01-25,Varon,30
700,LC-2019-0054445,2019-01-25,Mujer,38
701,LC-2019-0054484,2019-01-25,Mujer,41
702,LC-2019-0054503,2019-01-25,SD,35
703,LC-2019-0054624,2019-01-25,Mujer,38
704,LC-2019-0054656,2019-01-25,Varon,35
705,LC-2019-0054661,2019-01-25,Mujer,35
706,LC-2019-0668201,2019-10-25,Varon,45
707,LC-2019-0054689,2019-01-25,Varon,33
708,LC-2019-0054702,2019-01-25,Mujer,35
709,LC-2019-0054775,2019-01-25,Varon,53
710,LC-2019-0054775,2019-01-25,Varon,53
711,LC-2019-0054775,2019-01-25,Varon,83
712,LC-2019-0054797,2019-01-25,Varon,35
713,LC-2019-0059461,2019-01-25,Varon,40
714,LC-2019-0067231,2019-01-25,Mujer,33
715,LC-2019-0072608,2019-01-25,Mujer,43
716,LC-2019-0054941,2019-01-26,Varon,41
717,LC-2019-0040449,2019-01-19,Varon,33
718,LC-2019-0055419,2019-01-26,Varon,36
719,LC-2019-0055442,2019-01-26,Varon,30
720,LC-2019-0055570,2019-01-26,Varon,35
721,LC-2019-0055648,2019-01-26,Varon,35
722,LC-2019-0055805,2019-01-26,Varon,39
723,LC-2019-0056034,2019-01-26,Varon,39
724,LC-2019-0056046,2019-01-26,Varon,30
725,LC-2019-0056105,2019-01-26,Varon,33
726,LC-2019-0056105,2019-01-26,Varon,33
727,LC-2019-0056259,2019-01-27,Varon,22
728,LC-2019-0056354,2019-01-27,Varon,43
729,LC-2019-0056354,2019-01-27,Mujer,43
730,LC-2019-0056387,2019-01-27,Varon,35
731,LC-2019-0056420,2019-01-27,Varon,33
732,LC-2019-0056420,2019-01-27,Mujer,33
733,LC-2019-0056470,2019-01-27,Varon,69
734,LC-2019-0056470,2019-01-27,Mujer,69
735,LC-2019-0056654,2019-01-27,Varon,35
736,LC-2019-0056704,2019-01-27,Mujer,43
737,LC-2019-0056706,2019-01-27,Mujer,65
738,LC-2019-0056792,2019-01-27,Varon,35
739,LC-2019-0056889,2019-01-27,Mujer,40
740,LC-2019-0056913,2019-01-27,Varon,28
741,LC-2019-0056994,2019-01-27,Mujer,29
742,LC-2019-0057033,2019-01-27,Varon,63
743,LC-2019-0057034,2019-01-27,Varon,26
744,LC-2019-0057044,2019-01-27,Varon,60
745,LC-2019-0057059,2019-01-27,Varon,32
746,LC-2019-0057074,2019-01-27,Mujer,35
747,LC-2019-0057094,2019-01-27,Varon,27
748,LC-2019-0057287,2019-01-28,Mujer,40
749,LC-2019-0057299,2019-01-28,Varon,30
750,LC-2019-0057512,2019-01-28,Varon,28
751,LC-2019-0057541,2019-01-28,Mujer,26
752,LC-2019-0057661,2019-01-28,Mujer,70
753,LC-2019-0057668,2019-01-28,Mujer,35
754,LC-2019-0057792,2019-01-28,SD,35
755,LC-2019-0057798,2019-01-28,Varon,65
756,LC-2019-0057906,2019-01-28,Mujer,76
757,LC-2019-0058288,2019-01-28,Varon,35
758,LC-2019-0058306,2019-01-28,Varon,35
759,LC-2019-0058334,2019-01-28,Mujer,35
760,LC-2019-0058478,2019-01-28,Mujer,35
761,LC-2019-0058479,2019-01-28,Varon,32
762,LC-2019-0058515,2019-01-28,Varon,38
763,LC-2019-0058636,2019-01-28,Mujer,62
764,LC-2019-0058655,2019-01-28,Varon,43
765,LC-2019-0058655,2019-01-28,Varon,43
766,LC-2019-0058658,2019-01-28,Mujer,23
767,LC-2019-0058778,2019-01-28,Mujer,26
768,LC-2019-0058778,2019-01-28,Varon,26
769,LC-2019-0058804,2019-01-28,Varon,28
770,LC-2019-0058859,2019-01-28,Varon,36
771,LC-2019-0058954,2019-01-28,Mujer,50
772,LC-2019-0059097,2019-01-28,Varon,35
773,LC-2019-0059121,2019-01-28,Varon,32
774,LC-2019-0059155,2019-01-28,Mujer,64
775,LC-2019-0059198,2019-01-28,Varon,22
776,LC-2019-0059204,2019-01-28,Varon,29
777,LC-2019-0059247,2019-01-28,Varon,28
778,LC-2019-0059339,2019-01-28,Varon,35
779,LC-2019-0059349,2019-01-28,Varon,28
780,LC-2019-0059560,2019-01-28,Varon,34
781,LC-2019-0060883,2019-01-28,Varon,47
782,LC-2019-0118757,2019-01-28,SD,35
783,LC-2019-0059635,2019-01-29,Varon,31
784,LC-2019-0059669,2019-01-29,Varon,53
785,LC-2019-0059847,2019-01-29,Mujer,30
786,LC-2019-0059902,2019-01-29,Varon,39
787,LC-2019-0059909,2019-01-29,Varon,45
788,LC-2019-0059992,2019-01-29,Varon,35
789,LC-2019-0060049,2019-01-29,Varon,42
790,LC-2019-0060076,2019-01-29,Mujer,22
791,LC-2019-0060110,2019-01-29,Varon,35
792,LC-2019-0060161,2019-01-29,Mujer,35
793,LC-2019-0060180,2019-01-29,Varon,35
794,LC-2019-0060180,2019-01-29,Mujer,35
795,LC-2019-0060254,2019-01-29,Mujer,66
796,LC-2019-0060254,2019-01-29,Varon,66
797,LC-2019-0060398,2019-01-29,Varon,65
798,LC-2019-0060398,2019-01-29,Varon,65
799,LC-2019-0060480,2019-01-29,Varon,35
800,LC-2019-0060561,2019-01-29,Varon,64
801,LC-2019-0060746,2019-01-29,Varon,35
802,LC-2019-0060992,2019-01-29,Varon,66
803,LC-2019-0061092,2019-01-29,Varon,25
804,LC-2019-0061376,2019-01-29,Mujer,35
805,LC-2019-0061590,2019-01-29,Mujer,35
806,LC-2019-0061849,2019-01-29,Varon,35
807,LC-2019-0061975,2019-01-29,Mujer,9
808,LC-2019-0061975,2019-01-29,Varon,9
809,LC-2019-0061975,2019-01-29,Varon,35
810,LC-2019-0062013,2019-01-29,Varon,35
811,LC-2019-0062027,2019-01-29,Varon,31
812,LC-2019-0062050,2019-01-29,Varon,35
813,LC-2019-0214903,2019-04-06,Varon,35
814,LC-2019-0540032,2019-08-29,Mujer,43
815,LC-2019-0064934,2019-01-29,Mujer,52
816,LC-2019-0065618,2019-01-29,Mujer,52
817,LC-2019-0065830,2019-01-29,Varon,51
818,LC-2019-0061593,2019-01-29,varon,33
819,LC-2019-0062016,2019-01-30,Varon,35
820,LC-2019-0062578,2019-01-30,Varon,42
821,LC-2019-0062843,2019-01-30,Mujer,35
822,LC-2019-0063371,2019-01-30,Mujer,62
823,LC-2019-0063397,2019-01-30,Mujer,63
824,LC-2019-0063407,2019-01-30,Mujer,27
825,LC-2019-0063574,2019-01-30,Varon,57
826,LC-2019-0063697,2019-01-30,Mujer,35
827,LC-2019-0063697,2019-01-30,Mujer,35
828,LC-2019-0063862,2019-01-30,SD,35
829,LC-2019-0698305,2019-11-06,Mujer,43
830,LC-2019-0063875,2019-01-30,Varon,37
831,LC-2019-0063940,2019-01-30,Varon,77
832,LC-2019-0064032,2019-01-30,Mujer,35
833,LC-2019-0064077,2019-01-30,Varon,21
834,LC-2019-0064141,2019-01-30,Varon,35
835,LC-2019-0064176,2019-01-30,Varon,35
836,LC-2019-0064185,2019-01-30,Varon,35
837,LC-2019-0064316,2019-01-30,Varon,35
838,LC-2019-0064316,2019-01-30,Mujer,35
839,LC-2019-0064378,2019-01-30,Varon,35
840,LC-2019-0065540,2019-01-30,Mujer,57
841,LC-2019-0078693,2019-01-30,Mujer,47
842,LC-2019-0064447,2019-01-31,Varon,35
843,LC-2019-0064455,2019-01-31,Varon,40
844,LC-2019-0064484,2019-01-31,Varon,22
845,LC-2019-0064573,2019-01-31,Varon,28
846,LC-2019-0064712,2019-01-31,Mujer,38
847,LC-2019-0064933,2019-01-31,Varon,35
848,LC-2019-0065275,2019-01-31,Varon,64
849,LC-2019-0065296,2019-01-31,Mujer,30
850,LC-2019-0065453,2019-01-31,Mujer,68
851,LC-2019-0065470,2019-01-31,Mujer,25
852,LC-2019-0065471,2019-01-31,Mujer,36
853,LC-2019-0065577,2019-01-31,Varon,65
854,LC-2019-0065592,2019-01-31,Mujer,38
855,LC-2019-0065712,2019-01-31,Mujer,35
856,LC-2019-0065712,2019-01-31,Varon,35
857,LC-2019-0065895,2019-01-31,Varon,24
858,LC-2019-0065899,2019-01-31,Varon,35
859,LC-2019-0065928,2019-01-31,Varon,29
860,LC-2019-0065968,2019-01-31,Varon,35
861,LC-2019-0065990,2019-01-31,Varon,33
862,LC-2019-0066002,2019-01-31,Varon,31
863,LC-2019-0066056,2019-01-31,Varon,38
864,LC-2019-0066056,2019-01-31,Varon,38
865,LC-2019-0066174,2019-01-31,Varon,41
866,LC-2019-0066406,2019-01-31,Varon,62
867,LC-2019-0066654,2019-01-31,Varon,26
868,LC-2019-0066730,2019-01-31,Mujer,44
869,LC-2019-0472088,2019-07-31,Varon,54
870,LC-2019-0066749,2019-01-31,Mujer,41
871,LC-2019-0066827,2019-01-31,Varon,40
872,LC-2019-0067556,2019-01-31,Varon,28
873,LC-2019-0068407,2019-01-31,SD,35
874,LC-2019-0085725,2019-01-31,Mujer,45
875,LC-2019-0089512,2019-01-31,Varon,22
876,LC-2019-0067248,2019-02-01,Varon,55
877,LC-2019-0067248,2019-02-01,Varon,55
878,LC-2019-0067385,2019-02-01,Mujer,62
879,LC-2019-0067445,2019-02-01,Varon,24
880,LC-2019-0067527,2019-02-01,Mujer,30
881,LC-2019-0067783,2019-02-01,Varon,30
882,LC-2019-0067926,2019-02-01,Varon,35
883,LC-2019-0068144,2019-02-01,Mujer,35
884,LC-2019-0068151,2019-02-01,Varon,21
885,LC-2019-0068253,2019-02-01,Varon,46
886,LC-2019-0068291,2019-02-01,Mujer,35
887,LC-2019-0068291,2019-02-01,Varon,35
888,LC-2019-0068367,2019-02-01,Varon,38
889,LC-2019-0068367,2019-02-01,Varon,38
890,LC-2019-0068367,2019-02-01,Varon,30
891,LC-2019-0068381,2019-02-01,Varon,35
892,LC-2019-0068396,2019-02-01,Varon,47
893,LC-2019-0068429,2019-02-01,Mujer,37
894,LC-2019-0068508,2019-02-01,Mujer,70
895,LC-2019-0068508,2019-02-01,Mujer,70
896,LC-2019-0068817,2019-02-01,Varon,42
897,LC-2019-0068931,2019-02-01,Varon,44
898,LC-2019-0068958,2019-02-01,Varon,51
899,LC-2019-0068971,2019-02-01,Varon,19
900,LC-2019-0068979,2019-02-01,Varon,45
901,LC-2019-0068979,2019-02-01,Varon,45
902,LC-2019-0068985,2019-02-01,Mujer,31
903,LC-2019-0069018,2019-02-01,Varon,26
904,LC-2019-0069019,2019-02-01,Varon,29
905,LC-2019-0069019,2019-02-01,Varon,29
906,LC-2019-0069032,2019-02-01,Varon,35
907,LC-2019-0069069,2019-02-01,Varon,35
908,LC-2019-0091600,2019-02-01,Mujer,47
909,LC-2019-0000815,2019-02-01,mujer,27
910,LC-2019-0068660,2019-02-01,varon,25
911,LC-2019-0069228,2019-02-02,Varon,35
912,LC-2019-0069238,2019-02-02,Varon,27
913,LC-2019-0069243,2019-02-02,Varon,35
914,LC-2019-0069259,2019-02-02,Varon,35
915,LC-2019-0069503,2019-02-02,Varon,23
916,LC-2019-0069503,2019-02-02,Varon,23
917,LC-2019-0069527,2019-02-02,Mujer,34
918,LC-2019-0069527,2019-02-02,Varon,34
919,LC-2019-0069668,2019-02-02,Varon,21
